sentiment,txt
0,"bought a 4x4 Rubiks Revenge Cube. Awesome stuff, solved it twice so far "
0,"@RSQViper Viper brotha, you should get Diablo 3 when that comes out, we need to do some epic multiplayer "
0,Waiting for Lauren love to come back 
0,@adorablyapples good morning! 
0,"Just finished montrose arts fair day 2, then catering party at Hawaiianchicken for 92. Clean up is so much fun  getting ready for day 2."
0,@LSUfan74 Thanks you so much! I appreciate what you said........  Hugs truly I am the nicest person I would never hurt anyone.
0,@sbourke- damn students! 
0,"@saritaonline well, now I am in office now so I guess I will watch it later "
0,heading to work now. leave me stuff on myspace.  off at 4. SHE should be comign over today if things were like before. &quot;/
0,@flor_ryberg i want to talk to you  and do crazy things JA
0,Hardworking weekend.  Now back to the office to catch up on my rest 
0,"@belindaang btw, we'll have better standing with @remembersg in a few months time. I am getting some endorsements along the way. "
0,Baby girl turns 3 tomorrow 
0,@LucasCruikshank praise tha lord hallelujah! 
0,@Vincent_Cooper Kudo on the content of your bio  did not go through it all but will in the next few days
0,Its soo late but I'm just getting home and haven't been on in a while so I think I should tweet some 
0,"@Dropsofreign I'm sorry, but my lips have been neglected 4 *FAR TOO LONG!* I'm moving on Ms. Drops of Reign. I'm chasing cute waitresses! "
0,"@PeacemakerLetti: omg, it's letti! i'm your stiefmonster "
0,@andymoo Try to sport once and awhile instead of sitting behind your computer 
0,jon walker's twit pics just made my night. 
0,Saw Kate tonight...AWESOME night!! Still buzzing should be in bed!! 
0,says angel and demons bagusss...  http://plurk.com/p/x7jzf
0,@suziblu http://twitpic.com/6g9yc - That is so pretty Suzy 
0,just saw Wolverine &amp; it was AWESOME!! can't wait to watch it again 
0,"@nehabagoria Then coffee it is! I don't actually, but it's a cool representation "
0,just got home  yay lunch !
0,"@ChefJonas yessss, you are  lol."
0,@kezzi21... I can read you know! Explain yourself ..... Unless you are talking about the Other sibling ... Then I totally agree1 
0,@WiiRoc_Records Thank you 
0,is chillin to the new promo of SEF - U NEED A HERO - D-BOY &amp; AZADVIR 'KID FRESH' SINGH REMIX FT DES-C Its a awesomee track 
0,@ashleytisdale http://twitpic.com/6ercx - wow congratulations 
0,New tutorial book from Arisue Go &quot;Kinbaku Mind and Techniques 1&quot; - http://bit.ly/MfV4D You can buy it on KinbaCon directly from Arisue Go 
0,"Happy Star Wars Day, everyone! May the force be with you all, be you Padawan or Jedi. "
0,Just been to the Indian with a mate nice big curry now 
0,@ispyvictoria i love your hooters! hahaha 
0,@SrErik stupid wire transfers! You'll get the keys soon enough!  very excited for you!
0,@Filmstalker: You are such a charmer sir! 
0,@bcmystery @linda_grimes Let the backyard revisions &amp; dandelion crowning commence... until allergies or naughty puggles intervene 
0,Time for bed. Nite all. 
0,@DivaTomboy night night dear. May your weekend be wonderful and full of love. 
0,just joined twitter. had to be done 
0,Happy tetris day! probably the most time i ever spent playing a single  game since i was a kid and i still do  http://twurl.nl/hu1oub
0,@tommcfly I cant wait to hear it! and im sure the guys will love it! 
0,@Peachyc76 thanks for the double follow friday 
0,"Just got home from SM  I saw my old schoolmates, yey ! "
0,looking for new songs on the net. 
0,is trying to work out how to work twitter..... help pls! 
0,@CGignadet Congrats on the baby 
0,nothin' 
0,@toodamnninja @JohnColby you've made me laugh 
0,@ Blizzfm thanks uda follow yaa 
0,Everyone needs a little Flamenco in their day! http://tinyurl.com/qgovl2 (says the girl with 2 left feet  )
0,@oliviathiem thank you. We had a blast 
0,"I'm visiting my mom, havn't seen her in a long time, it's nice  Just gonna relax the whole weekend!"
0,haha for those of you that don't know...new channel  http://www.youtube.com/user/XGoodTimesAreGoneX
0,"@xchronicle yeah, yeah, yeah! Let's tweet and have a lot of fun! "
0,@michaeldfuller What did LA ever do to you?  
0,@rianov Wowzers! Cool pictures Ree! 
0,is watching seinfeld- the apartment before the mavs 
0,"@dan_hughes  no, but i do can tomatoes. Need a lot for that "
0,@TwoSteppinAnt Good Evening 
0,4 steps you can do 2 make money while your tweeting  www.TwitterSecretCash.com
0,"@luckeyme Oh, i just noticed - most of that PSD is raster. Im interested in keeping it all in shapes for easier scaling. "
0,@MsLaurenLondon keyshia cole &quot;just like you&quot; 
0,is going to bed early in preparation for my first day of my new/second job at the hospital tomorrow   G'night!
0,@billyraycyrus no it's perfect  i'm one of ur biggest fans and i'm 9
0,@mitchelmusso Yay! Its out! Congrats Mitch! 
0,is looking forward to going home tomorrow and getting to read Twilight 
0,@Vehy of course I do  (xJenZombiee says)
0,@alexxisis awww  *blushing*  missed u 2!!!  hope life is going awesome on your side of the screen 
0,working next sat (Y) yay not much working for me 
0,"@jackiedanicki Oh, no! I was envious of you for nothing... "
0,@systemchildren ohh im really sorry! im good i guesss .. i hope u feel better soon! 
0,@AWKWORDrap (re: bb kings) hilarious... and not that surprising 
0,@OfficialAshleyG I just talked with Jackson. You are truly blessed to have the opportunity to work with such a cool person. 
0,Going to Chili's and having a margarita 
0,@DLDAVID Yeah it is expensive. Hopefully next year!!! I'd love to see ya! 
0,@Donieose Good'plan! I Like It.(:  You Coming Ouut Next Weekend?? 
0,@aboutdocsguide I shall! I really enjoy them so whenever somebody recommends one I make it a priority to seek it out. I'll let you know! 
0,Experiencing gooood weather in Chennai 
0,@tat2dsteelergal no donut...but u can walk to dunkin donuts fm my house 
0,so i'm gunna stay up way too late cuz these bands pump me up  and they may be staying at our house
0,Eating subway at home 
0,says good morning!!  http://plurk.com/p/vf0cz
0,"@Iaian7 thanks for the mention. BTW my wife is from Warsaw, IN "
0,@LauraES fa sho. We run around with machetes and sombreros.  its hXc
0,@joeymcintyre LOL... u're too sweet 
0,@Raycast: One of these days I want to make it over there.  My son just went to London for a school trip (yet I haven't been)   
0,@stizzythegreat Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
0,three flowers left and my wall is finished! 
0,@misspj1 thanks  going to sleep soon. On v.secret.com ;) LOL!!!!
0,me and lucy lost all our badminton games 
0,@Opal_Lynn Awesome! Glad it got to you ok! Look forward to writing back 
0,@aDeSe thx! will email u 
0,I love me my sunflower seeds mmmmmmmmm 
0,Got a 76 final mark in Grade 10 Workplace Math! 
0,@geedeebee Hi! Nice 2 &quot;tweet&quot; you  Will u b @ #ptcuser09? Santa Cruz Bikes @ booth #229. Send Pro/E Users 2 win one!http://bit.ly/15cuIH
0,Listen to &quot;Just like you&quot; by Keb' Mo' .. amazing. 
0,@arlenexo aww lol i didn't get too wet[thank goodness] cuz i straightened my hair  ahah. he showed me something on his phone about a 'do
0,at sunny panama city beach..*sigh* how niiice 
0,ilove this song  http://bit.ly/137zsW
0,"@Whoven yeah  I really wanted blonde, but my hair is so dark, I got a weird orange/blonde color, so I wanna cover it with red"
0,the champ of speed 
0,"I'm off to school, darlings.  We're going to a Buddhist temple!This outta be interesting. "
0,@Caddyess we can secure theatrical release in UK but foreign territories may be hard. We have DVD in US secured. Would love more though 
0,@connoraa thats sokai 
0,@_Brian_Johnson Here's another Happy Birthday wish 
0,@_MileyCyrus___ ..ok..ur always welcum ..and thank u so much too..for accepting me..and for the reply..i will visit ur offer of freemusic 
0,So hot out  I'm gonna go skate again I'm excited!  Then go swimminggg 
0,"Klaatu barada nikto The Day the Earth Stood Still I'm not sure what it means, but it is pretty genius. "
0,@figgiepudding Nice! Now you're using your noodle. 
0,What a funny night. Kelsey's is great for dates 
0,Sunday: mood charging day 
0,congrats to @mileycyrus who won 1 out of her 2 MTV MOVIE AWARDS. Show's on tonight 9pm on Mtv One 
0,"Hot chocolate, the ultimate energy drink. "
0,@mileycyrus im glad you're happy down there  and congrats on all of your teen choice award nominations!
0,"@KKMommy72 lol, it's good to be organized! I have to be packed way in advance too, with a million lists all over the house! "
0,@Skylten yes we should!  that would be awesome. i want to go to either Reading or Bristol. i live near Nottingham now so i'll be closer 
0,"Good night (&amp; good morning) to all. Such a great day. So much fun! I will repeat it, but this time w/ @victoriamilano by my side "
0,im over here banqinq that sonq. - tyrese-one. 
0,"@thetashas perhaps some other time, hope you are doing ok   I wouldn't have been able to drink much anyway!"
0,"@mitchelmusso is officially awesome  heading home now,just spent that 'joy' with @BxSammie and @Mrszmusso_3"
0,is taking her new kitten home tonight. SOOO excited! 
0,taking my measurements. 2 weeks from now i'm modeling a dress made out of magazines. Modeling my ideal career. 
0,"Ohhh que journ̩e Grise !!! =O  Eh je suis HAPPY, Choupette a enfin son Twitter &quot; I've Just Begun Having My Fun Yeah! &quot; "
0,guess who caught a cold in may/june?!  shit... &gt;&lt;
0,@Weezy @Antoine66 @toddkelley @ckanal @SamChampion @RevRunWisdom @radiodisco @thalovebug @Cheavor #followfriday 
0,@christydena wow! I did not know this! I haven't been on blip for a while! Thanks! 
0,@brittanylovato I'm excited to see the graduation pictures! 
0,Bed time.  day off tomorrow. Yayyy. 
0,"@AshleySemila 70+ pairs of kicks. Dunks, air max, jordans even some adidas and of course BLAZERS! I KNO U KNO ABT BLAZERS.  Owwww"
0,"@blouisep cute, aj came up with some good band names "
0,Last night was amazing! Ready for tomorrow night to do it all over again 
0,Just made stirfry from Ramen.  My day got a little better. 
0,@music_flurry  thanx  you can check out my website www.angelafrance.com tab &quot;Angie&quot; for updates  also &quot;Newer Novel&quot;
0,@beesofresh oooh bring me some! 
0,Alton towers is brill (:  
0,getting my 2010 mazda 3 on thursday. sooooo excited 
0,"Just passed 2,000 downloads!!!  Tic Tac Toe Ten  is on a roll  Happy Monday to everybody out there and thanks for the continued support!!!"
0,"@PeepingNee: Yeah, she really gows on ya  "
0,Excited about seeing my Sis in Law graduate from Nursing School on Friday! 
0,I love Saturday mornings 
0,@UlteriorAvesha Awww. Thanks honey! 
0,@mileycyrus That would be an awesome duet 
0,"@beastface, im gonna need a link for itunes. "
0,"@Line91 like thee fittest guy ever  seriously, I've never seen anyone fitter and more gorgeous than him &lt;3"
0,Oooops! Wrong Pebles  Susan B my bad enjoy your pet
0,"@michellemistake I TRY! But you're never on when I am. Course, maybe now that you got a spiffy new phone, we can. "
0,"@vickytcobra because they're either, gay, taken or too up-themselves to notice someone as pretty as you "
0,It's Saturday and I'm feelin a bit BLAH but still happy it's the weekend 
0,"ok, out for a while, be back in a bit "
0,good morning 
0,Band. A Childhood Hymn. Zack gets to conduct! 
0,just applied for internships in Brazil and UK.. Malaysia still on the table. we will see 
0,@eve76 Yay! *scarfs blizzard* thank you  what!? :O you didn't get Maggles ice cream!?!? poor Maggles
0,Luving the weather and my baby KB  xxx
0,@hanger55  @AgeLessEarnMore  thanks for the follow 
0,"@nachojohnny I was @ body English w/ yall last wknd, had the time of my life! Makes me wanna make another trip!  Stop makin us jealous!"
0,@LeighMolnar hahaha  no you can't come be awake with me i'll show you a good time ;)
0,@spencerpratt Maybe they thought it was the NOT list?  Wait.  Then she would have debuted at number 1.  
0,I really enjoy listening 2 Joel Osteen 
0,"@futuredirected @cestlaviv Apologies for mangled tweet. I was going to apologize in German, but am afraid to embarrass myself that badly "
0,@Winky_Cutto Not a problem Winks! 
0,going to bedd. then waking up and editing videos.lOl.night. 
0,its #FollowFriday  time to follow and get new followers #FF happy following everyone
0,@officialnjonas you're right sometimes we let us go for the gossips and some people believe it.. all we need is trust 
0,@USA_Network Correct  &quot;Dule and James&quot; were bogus BUT the &quot;Shawn and Crouton&quot; are the psychwrites dudes. Negotiations..awesome!  THX!
0,"@curiousillusion Oh, sorry to hear that... interrupted snoring is no good.   Hope u got back to snoring quickly."
0,@cheerninjax3 Dont forget your sunscreen 
0,What an amazing day today (well yesterday) was. 
0,@casey887 ur not crazy about the &quot;he's gone poster?&quot; or the one i have now?  sorry i'm confused.  lol .. bad morning.  
0,Playing Mario Kart with Bob 
0,@KindestAngel I'm fine  And you?
0,@green_i_girl Pretty awesome... I just got home. LOL How are you? 
0,more sun! awesome 
0,@pizzle_bunnick omggggg pam! its been soooooo long!!! how are u doing sweetie?all good i hope 
0,"Ok reboot fixed it, no idea wtf that was all about. Weird. I have music again, world order restored "
0,@iainh yes....didn't know it had uploaded yet 
0,wassup everybody?! 
0,"I keep forgetting that I have a twitter. Sorry I haven't updated in 3 days! AH! Anyway, 2 days until the Sims 3! New Sims vid uploading. "
0,About to go to the chippy for the Friday usual  Question: why is Friday fish day?
0,Waiting for lucyyyy 
0,"@mardemar  haha well i happen to know it's very difficult getting a job in this eceonmy, so you may get your wish of relaxation! "
0,I took a picture of me looking at my bottle of antibacterial. Wicked 
0,@songzyuuup u mite b a little obsessed. she got u so gone u cnt keep a damn fone #. breathe songz chics will give it 2 u w/o u begging 
0,@coolmom823 ohhh Emily.  My mom would be the same way.
0,@laurawilbury awesome  sounds goooood. i can't wait.
0,walking home listening to music and singing to myself. :d Six feet under the stars 
0,http://tinyurl.com/kp8qjz Great idea for a baby gift 
0,@awakenwisdom Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
0,"@StDAY Haha, nope.  I don't think so, at least.  I do the same thing.  "
0,"@R302 lOl, thanks for the book bro "
0,"@benjamenus oh blimey, it's not you is it?? don't worry, I wouldn't say anything here that i wouldn't say to them personally. "
0,@frankferragine We've got a spare room if that will help ya'! 
0,"Good afternoon Bali. Even after several times, never get tired of it "
0,@Seventeenforevr i couldn't write it for awhile because my laptop broke... but i found the file on my flash drive! 
0,is excited about new live action teenage mutant ninja turtles movie  its back!
0,"Went to church, and because of Him I can do anything "
0,"a nice weather, a yummy pasta, sonny with a chance episodes.. nice.  the pasta is really yummy. lol."
0,is so happy that Jack told me Bill Simmons had a twitter page (@sportsguy33).  Really just made my day 
0,@tommcfly http://bit.ly/6ACHH   haha now you will swim with sharks! But they don't bite  it's awesome
0,will party harder today!!! 
0,@geofferyjohnson looking forward to it. we're sitting at the bar. 
0,"@KevinRuddPM Sooo, hows the fam?? Jasper especially, is he eating okay?? Lets hope he doesn't have swine flu! Hahaha negative test! haha! "
0,I tried not to be nervous or make a complete ass of myself but i'd say a job well done. 
0,"No really, I'm heading to bed! FOVA was awesome...but exhausing.  My brain is full."
0,sleepy from my workout..laying by the pool all day 
0,Reading Garden of Shadows by V.C. Andrews and waiting for the New Moon Movie to come out! 
0,@GucciGoodwin GUCCI MY LOVE 
0,@trainifique thank you for the retweet...I appreciate you  Happy Monday!
0,"Survived #eebday  wine was had, cheesecake spotted and adored from afar. @ezrabutler apologized on behalf of the American people."
0,@365er Colin - any suggestions for names for our 4 new team-mates?  http://bmy.typepad.com
0,@McrAteMyPants haha...thanks...it was bugging me not noing...lol... 
0,@greenisallisee heyyyyyy 
0,Hey Stephen-Taylor Swift &lt;3   Praying for Alejandro and my bfff. Goodnight world. 
0,laughing cause ... sometimes my dogs act like kids ... they whine if one of the other two has a bone or toy it wants   I luv em 
0,@jhenkkss uh i have no idea lmfao Ive been telling ppl to treat it like a bbq attire-wise &amp;yeah i was surprised abt ATL but im deff going 
0,"So, happiness does exist?  Wow, I have proof. "
0,@goobimama @EventBox isn't the best Twitter client for me. It's the simplicity and all-in-1 that makes me love it 
0,@cascio or ride a bike sometimes instead of driving the hybrid. Look around Amsterdam  #momoams
0,@normandlou hey thanks so much.  i totally love all your cute little things you make too!
0,@DwightHoward congrats n dats very normal 2 get emotional like dat after achieving sumthin real high up der dat u really wanted 
0,@roundonefight always a good choice. 
0,"@AlfredEdmondJr YOU...are on a ROLL tonight, lol!  Think I know the tweet u're talkin' about...I thought the same thing when it scrolled "
0,On this #FollowFriday everyone should follow @justinboulmay because he was the ONLY person to give me a birthday hug 
0,@bluedaisy oh fun!  I really want to go! 
0,@craigavp me either!  itsgonnabesogooodd
0,lol black dont crack and white u gotta light right...ha...snl is funny...NOT..yea it is tho 
0,The hrg concluded with a justice sayin&quot;a decision will be forthcoming&quot; on Coleman/Franken Race...Hope we get that R seat 
0,@fenterZ what other political parties are there?  i dont like conservative.
0,@isajs123 oooh i think u should baby  everything is gonna be alright !
0,@DeeDeeDayna Please! And thanx! Haha 
0,@mariewilkinson defo thats he best way to do it its taken me nearly 2 years to lose 3 stone lol  im 5 4&quot; 
0,Lakers - Champions! 
0,"@ttr2008 I listen to the podcast, so I get no ad breaks "
0,@mishacollins http://twitpic.com/6q66s - Looks like he's holding you captive. I'll pay your bond fee. 
0,YESSSSSS DIVERSITY 
0,@Funnnnny Life is full of surprises.  Take good care &amp; have fun!!  
0,Microsoft E3 conference moved up 5 minutes to 1:25 for a &quot;special surprise&quot; at the end! 
0,Wanna request  a product for deal of the day ?-- message me here -- offer open to kalahariGames twitter followers only 
0,is watching gossip girl &lt;3 and after that going to bed...mmh.  really tired.
0,"On our way to Solvalla to watch the horses, Sweden is sunny "
0,@deangeloredman http://twitpic.com/4dr5u - MY BROTHER BRIAN LOVE YOU GUYS SOOO CUTE 
0,@johnmaine i can't wait for warped tour either 
0,i look damn good!  so confident!
0,its my birthday.....happy birthday to me!!!! 
0,"@Duoh Thanks for the DM. Can't DM you back (since you're not following me), but it's nice to know "
0,"its storming in wpb, so a cat nap is in my favor "
0,"Pin curls sound fun. All I need to do is find my unused bobby pins and buy gel or putty, not to mention set aside time to do all this. "
0,"@ihategrowingup I'm supposed to. But no, not today, my body refuses to. Do enjoy working on the weekend dear, it might get you somewhere. "
0,@WhitneyEVE Hey Whitney - where can you purchase your collection in Vancouver Canada? We would love to use your clothing for a photoshoot 
0,you know. tracks that will change your life 
0,"@BrandyHuston Hehe, thanks hun!  @JohnCleese needs more &quot;groupies&quot; so to speak! He's awesome!  xxx"
0,ok ok maybe im crazy for this but im eatin chinese food @ 9am lmao idc im hungry &amp; diz shit was lookin yummy &amp; it is  lol
0,@cazp09 im so glad its back  i love jimmy carr  xxx
0,@staHHr Still dope. 
0,got the job at miyakos!!!  thanks to winnie
0,"My dog Princess is some character.  12 yrs old &amp; still chasing cats, leaves, birds and shadows.  She was walking me---LOL---  "
0,"gonna go to MP, then paaarty. "
0,i need to finish Wife Swap so I can shower and get ready for Amy b-day dinner  
0,"'why don't you like me....' Bremner, Bird and Fortune does Gordon Brown doing Mika... Brilliant "
0,@CharlieMoos The tomato in a teacup one? I sure did 
0,10 minutes to get ready for dinner...and here i am on twitter 
0,TR @sczepanski    Thanks for the follow     I followed back  
0,@liquimagination Welcome back 
0,Mr. Twitter Universe competition ends in 3 days!!! http://bit.ly/PmvRY  Vote for David Archuleta! 
0,"@inworship I think He was more into myspace. You know, because he had more freedom to create "
0,its hot. good day to do my laundry. 
0,"open question: if you could choose one guy from the 4 guys in the big bang theory, who do u like best?  my choice is sheldon! haha"
0,"@beaulacstyle you are SO RIGHT about Brazilian Blowout!  I am a Specialist in Santa Monica, CA and I LOVE LOVE LOVE! More info on my site "
0,"computer back, my folder taking like 25 minutes to upload, thank god for back up disk "
0,back to life 
0,Night tweets ! I've been up for 19 hours!!!! Arghhh... Pub and revision tmrw 
0,On the phone with my gf! @swerva21 juss like the old days 
0,"with everyone at the new building groundbreaking ceremony, i'm really getting a lot of work accomplished "
0,@whiteafrican Elephants &gt; Ponies?  
0,@selenagomez i can't wait to hear your album &lt;3 ANNND i can't wait to see you and @ddlovato at the ppp red carpet in toronto 
0,Really liked Up.. Gonna see terminator now! Good thing I set my pvr to record the hockey game 
0,HOLY SHIIIIIIIIZ its been 4 days since an update. short stack are calling me tomrrrrrrow 
0,@briarlaboheme isn't that just a little gratifying? 
0,@AberdeenUK Walk in the Sun - McFly (Danny Jones) 
0,How am i sober? All that vodka was useless. Top night though 
0,@RobinMcKnaughty LOL see u love D. 
0,found out today im going to be a grandma for the first time...dont know whether to laugh or cry 
0,"@thirdgrdteacher    it's a lovely feeling, no?  "
0,@YoungQ He has landed 
0,@PaulDuxbury Morning Paul  How are you?
0,i could stay in the shower for days listening to pandy  getting ready for a 'fun filled' day of cashier-ing ... i use that phrase loosely!
0,@webgirluk *waves* Hello Miss Jones!  Hope you're well! Love your photo  xxx
0,@shellartistree  hahaha .....ok. 
0,@TheLastDoctor tinned peaches! mmmmm I like the juice! 
0,"reading fighters only mag, it's a bank holiday "
0,@paulson500 lol i should! going to bed tonight  i think i have insomnia ;)
0,@maybeshelied vanilla! i'm going to make them from scratch  THE FROSTING TOO!!
0,"@Mariaiskickass DUSTIN is probably still hairy-faced &amp; lispy, js. lmao. &amp; hi. "
0,@htlnick HTL in Boston tonight was amazing. Got sweet photos. Happy birthday. I will bring you high fives &amp; poptarts on warped. Yah dig!? 
0,@ellenmh 4hours boom boom  http://www.4hoursmusic.com
0,"@paulhaimes Ah Twitter - making up for the fact that we all forgot to get a card ;) Happy birthday, dood! Hope it's a cracker "
0,ooo i like that one too 
0,"@drendar You and me both. But that is what the weekend is for sometimes, slacking. "
0,"@christophermoy That sounds so catchy  even though i've never heard it in my life. Lol, is that a song?"
0,"@MsLisaFS global warming, obviously! Haha  hope yall are safe."
0,"im in the shower and my boyfriend is changing my twitter. I better shave my legs, those things are dangerous right now. "
0,@lamw VESI is great and super easy to use.  I can only imagine the power with a little scripting skills! 
0,Lol everyone is freaking about the earthquake. Didnt feel a thing here in Rancho Cucamonga. 
0,@najah85 Allow me to understand this game first 
0,"@bacpkr oh yeah, it's definitely funnier after you explain it "
0,@missnicci Well hi there! Happy Saturday to you 
0,"@MunnyMan Nah, it's the exports, not the chavs. "
0,"@chrishepburn Orkney was stunning, best trip up there yet. The weather was awesome. I've also got 1500+ images to wade through "
0,@RaqeemBrian @adeqfreakzoid TGIF Mudpie anyone  muahahahahaha...all the best!!! Nak com! nak mudpie!! 
0,"OK i am eating these bananna sweets again  i am so happy that i spoke to vanessa hudgens! out of all my idols she is my no1, xx"
0,WEE! I got to use math! Missed it. 
0,@mitchelmusso hey mitchel i am SO excited for ur album!!! cant wait!! 
0,@FISHKINZ no worries. Glad I could help out 
0,Leaving office for the day with a satisfied smile but a bad head ache... Hope to have a good day tomorrow... Cherio people 
0,"@lindapierre to follow outside the internet - how do you mean, follow in the streets? "
0,"Fun day! Going to sarah, tatum, and haley's dance recital today  I love dance!"
0,My job title is Helpdesk Manager/Computer Technician. The real reason I get  pay and benefits is because I make people smile and laugh. 
0,Ahh drama always seems to follow me? Top is still lonely tho 
0,What a wonderful birthday!    Emily + family and Harsha in Tokyo. Blissful day  
0,Going to see Josh Blue tonight. He is so funny 
0,@Yashiyama Tarantino is wonderfully creepy 
0,I am finally going to bed! Tomorrow is going to be a long day...Goodnight 
0,"@Seiden Yes Jason, titles are your forte!  Now content.... "
0,@MolliexD yep as always  and you just do work ha :L
0,IN from the pool... I love how it wears the kids OUT!! LOL  May do it again tomorrow.. 
0,"@Pink we love you Pink, thankyou so so soooo much for you &amp; carey being here  x"
0,straightening my hair ; tonights the big night - GRADUATiON 
0,"im sorry i havent twittered  buuuut *pause* jun says, &quot;nobody caresss&quot;..."
0,@plugola try searching &quot;music industry&quot;  http://topsy.com/search?q=music+industry ! TC article  http://bit.ly/kCxnU
0,http://bit.ly/iXZAj  new picture- comment 
0,one more from deja voodoo the very underrated HEAVY STEREO album &amp; &quot;cartoon moon&quot; &amp; i'm off to brit-pop bed  ? http://blip.fm/~7ba4r
0,misses everyone SO much!! haha party when i return? i miss Claire and Becky and our awesome VLOG!! i love you people!! 
0,"@DavidArchie Maybe you can take a recorder with you around, so when you can record those new melodies that you've came up with in yr head "
0,"I'm gonna out now. Bye, see you later "
0,@DontBeASkeptik Ah I see you. No chance for me to place a beat huh ? 
0,&lt;---Jem here   Hey!  Hope everyone has started their FRIDAY fun!   Let me start my shout outs!! whooohoooo
0,@Eazyacess yeeeaaa lol  &quot;keep the change ya filthy animal &quot;
0,We sat up front and are now licensed co-pilots of the Disney monorail  http://twitpic.com/4ypsy
0,Eliza was napping on the bathroom rug. I love holding a little furry cat in the morning. 
0,had a wonderful day of tea party and fun  at my daddy's now for the night weeee
0,is getting to grips with the situation  but still trying to work out the hype about twitter!
0,does not know what he is doing  ?
0,@morkargo Very true 
0,Yoga should be required for all PTSD patients. 
0,"just had an awesome day with an old buddy, brian "
0,@Fizen  Please do! #FNWC is for everyone that can bang a keyboard on Friday nights.  This week it's only from 9-midnight Eastern.
0,Uh oh.you're really cute.! 
0,@RiskyBusinessMB Yes  It better be worth the hype! haha
0,"issue in the Jon&amp;Kate saga that can be dropped. Actually the whole thing can be dropped IMO. OK I'm off my soapbox, all done now, promise "
0,hey everyone im back 
0,Hey I found my MTV shirt pic that fitz my twitter page background  better 
0,@jwendz I feel ya...during the winter I kept a scarf and sweater around. But keeping a sweater for summer will probably suffice 
0,@Sincora hahaha Ameeeeei! Love you both!  
0,school picnic! leavin soon. good day! 
0,"Whilst I'm in such a creative mood, I think I'm going to go make some cornflake cakes "
0,@SongwriterTC aww we're so proud 
0,@BigAssBadger you are sir a clever stick ah ha ha 
0,@maanasih http://tinyurl.com/ck7w6q hope you'll like it 
0,@jas0nprice i just saw ur dad walking danedane&lt;3! without a leash hes so goooodddd 
0,"Umm... why is Kobe a trending topic??? Is there an important game on or something?? If so, who cares... NOT ME!!! lol. "
0,40% off all Applesac cases couponcode:applesac40 today 5/31/09 only http://short.to/b07t - tell your friends this time  (via @mygearstore)
0,Is going to see my best pal graduate from nursing school today...got the airhorns ready 
0,@mafraederscheid http://twitpic.com/5d3u6 - Excellent as usual 
0,"Finally caught up and got an Xbox 360 four years later, now Halo, Fable, and Guitar Hero are taking over my life. It's very nice "
0,"i'm very sure the new jobros album is gonna be really really really good.  all the songs seem really great. awesome, more of. "
0,@privatestudmuff haha now it just looks like I fell on my face. Few scratches 
0,Deflated astro jump while still in it is bomb! 
0,Jozef gets hypnotized by music... I wonder where he got that from????? 
0,is twittering from my macbook 
0,I love sunny weekends! Make me so happy 
0,@Butterose no no no...dust off those and get yer dabber n' get at er' 
0,"Just got home. Hay saya!  thanks @McVie @ john_stan, joaqui &amp; aris."
0,@ramblelite how did you save him? :0 
0,"@AveryYaleKamila I pass by Leavitt's at least a few times a week, but have never been in. Will definitely check out the summer wines. "
0,@lisalent are you taking the piss now? 
0,chattin to peeps and feeding my cat 
0,@dancerswearpink: I like ur hair long like that girl... I looks good!  miss ya my twin!
0,"@psychocha Thanks :* Uhm, bought them abroad. "
0,@JaylaStarr Of course!! You're very welcome!  xo
0,school then sectional game 
0,"@leinsterman nja, @DarrenGreene na was trying to be smart ! Only heard about that stuff from my granddad "
0,@megankalmoe I had to stop what I was doing to read your race commentary.  Thanks for that.    Hus-KIES!
0,absolutely loves my friends beautiful voice and my classes production of beauty and the beast.   i could listen to alyssa all day!
0,@JenniferReza You do PR work for GM? You must be having a great day! 
0,I'm on my 600th Tweet!! Woo Hoo!! 
0,@2kutekreations - something about a stripper? huh? 
0,Times flyingg by.. Ready for the train home tho 
0,@kiteman1 what do u mean LOL?..  And 29 followers 
0,@Gazmaz What's wrong with Brugge! Thanks for the clip on this weeks show by the way 
0,@JimBarker Goodnight. Thanks for the responses 
0,"boredd, talk yeah "
0,in for the kill by la rue on at the moment love that song so much wish i could sing like ellie her voice is so high it's amazing 
0,Some hearts just get lucky sometimes 
0,Finished and ready to hand in! 
0,Just purchased these bad boys to replace my broken fake aviators!   http://tr.im/n8fD
0,@donitabrown amazing isnt it? And I think its a matter of beating state workers out of downtown. 
0,"If you like what I blurb, I do an open conference call with @lindawyatt Tuesdays at 6:30 PM PDT, 1-218-339-2626 PIN 209061. "
0,On the way to try on Bride's Maids dresses w the girls 
0,@shawn_powell Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
0,@PaulHarriott Hey Paul !  Splendid fella... nice to hear you're all good!  Expect that CD to arrive this week mate...... 
0,Neil Prommmm was good times 
0,@iLoveDemiSelena Hey  Can you be my friend?? I know no one out there on twitter --' but... I think we both like Demi and Selena 
0,just landed in Maine  what a site from the air 
0,Photo: strawberrysyrup: While somebody else is throwing cans and stuff in another part  I am so optimistic... http://tumblr.com/xxg1x18r1
0,"Off into town to buy some bits for baby, and stuff for my hospital bag.  Laters "
